GameID,Season,SeasonType,Status,Day,DateTime,AwayTeam,HomeTeam,AwayTeamID,HomeTeamID,StadiumID,AwayTeamScore,HomeTeamScore,Updated,GlobalGameID,GlobalAwayTeamID,GlobalHomeTeamID,IsClosed,NeutralVenue,DateTimeUTC
13360,2019,1,Final,2019-02-22T00:00:00,2019-02-22T20:30:00,DEN,DAL,20,25,25,114.0,104.0,2023-10-02T15:39:08,20013360,20000020,20000025,True,,2019-02-23T01:30:00
13361,2019,1,F/OT,2019-02-22T00:00:00,2019-02-22T21:30:00,UTA,OKC,17,18,18,147.0,148.0,2023-10-02T15:39:08,20013361,20000017,20000018,True,,2019-02-23T02:30:00
13362,2019,1,Final,2019-02-23T00:00:00,2019-02-23T13:00:00,POR,PHI,19,7,7,130.0,115.0,2023-10-02T15:39:08,20013362,20000019,20000007,True,,2019-02-23T18:00:00
13363,2019,1,Final,2019-02-23T00:00:00,2019-02-23T19:00:00,PHO,ATL,29,3,3,112.0,120.0,2023-10-02T15:39:08,20013363,20000029,20000003,True,,2019-02-24T00:00:00
13367,2019,1,Final,2019-02-23T00:00:00,2019-02-23T19:00:00,BKN,CHA,8,2,2,117.0,115.0,2023-10-02T15:39:08,20013367,20000008,20000002,True,,2019-02-24T00:00:00
13365,2019,1,Final,2019-02-23T00:00:00,2019-02-23T19:00:00,MEM,CLE,21,12,12,107.0,112.0,2023-10-02T15:39:08,20013365,20000021,20000012,True,,2019-02-24T00:00:00
13364,2019,1,Final,2019-02-23T00:00:00,2019-02-23T19:00:00,LAL,NO,27,23,23,115.0,128.0,2023-10-02T15:39:08,20013364,20000027,20000023,True,,2019-02-24T00:00:00
13366,2019,1,Final,2019-02-23T00:00:00,2019-02-23T19:00:00,IND,WAS,13,1,1,119.0,112.0,2023-10-02T15:39:08,20013366,20000013,20000001,True,,2019-02-24T00:00:00
13368,2019,1,Final,2019-02-23T00:00:00,2019-02-23T19:30:00,DET,MIA,14,4,4,119.0,96.0,2023-10-02T15:39:08,20013368,20000014,20000004,True,,2019-02-24T00:30:00
13369,2019,1,Final,2019-02-23T00:00:00,2019-02-23T20:00:00,BOS,CHI,9,11,11,116.0,126.0,2023-10-02T15:39:08,20013369,20000009,20000011,True,,2019-02-24T01:00:00
13370,2019,1,Final,2019-02-23T00:00:00,2019-02-23T20:00:00,SAC,OKC,30,18,18,119.0,116.0,2023-10-02T15:39:08,20013370,20000030,20000018,True,,2019-02-24T01:00:00
13371,2019,1,Final,2019-02-23T00:00:00,2019-02-23T20:30:00,HOU,GS,22,26,26,118.0,112.0,2023-10-02T15:39:08,20013371,20000022,20000026,True,,2019-02-24T01:30:00
13372,2019,1,Final,2019-02-23T00:00:00,2019-02-23T20:30:00,MIN,MIL,16,15,15,128.0,140.0,2023-10-02T15:39:08,20013372,20000016,20000015,True,,2019-02-24T01:30:00
13373,2019,1,Final,2019-02-23T00:00:00,2019-02-23T22:00:00,DAL,UTA,25,17,17,109.0,125.0,2023-10-02T15:39:08,20013373,20000025,20000017,True,,2019-02-24T03:00:00
13374,2019,1,Final,2019-02-24T00:00:00,2019-02-24T15:30:00,ORL,TOR,5,10,10,113.0,98.0,2023-10-02T15:39:08,20013374,20000005,20000010,True,,2019-02-24T20:30:00
13375,2019,1,Final,2019-02-24T00:00:00,2019-02-24T17:00:00,LAC,DEN,28,20,20,96.0,123.0,2023-10-02T15:39:08,20013375,20000028,20000020,True,,2019-02-24T22:00:00
13376,2019,1,Final,2019-02-24T00:00:00,2019-02-24T19:30:00,SA,NY,24,6,6,118.0,130.0,2023-10-02T15:39:08,20013376,20000024,20000006,True,,2019-02-25T00:30:00
13379,2019,1,Final,2019-02-25T00:00:00,2019-02-25T19:00:00,GS,CHA,26,2,2,121.0,110.0,2023-10-02T15:39:08,20013379,20000026,20000002,True,,2019-02-26T00:00:00
13377,2019,1,Final,2019-02-25T00:00:00,2019-02-25T19:00:00,POR,CLE,19,12,12,123.0,110.0,2023-10-02T15:39:08,20013377,20000019,20000012,True,,2019-02-26T00:00:00
13378,2019,1,Final,2019-02-25T00:00:00,2019-02-25T19:00:00,IND,DET,13,14,14,109.0,113.0,2023-10-02T15:39:08,20013378,20000013,20000014,True,,2019-02-26T00:00:00
13381,2019,1,Final,2019-02-25T00:00:00,2019-02-25T19:30:00,SA,BKN,24,8,8,85.0,101.0,2023-10-02T15:39:08,20013381,20000024,20000008,True,,2019-02-26T00:30:00
13380,2019,1,Final,2019-02-25T00:00:00,2019-02-25T19:30:00,PHO,MIA,29,4,4,124.0,121.0,2023-10-02T15:39:08,20013380,20000029,20000004,True,,2019-02-26T00:30:00
13383,2019,1,Final,2019-02-25T00:00:00,2019-02-25T20:00:00,MIL,CHI,15,11,11,117.0,106.0,2023-10-02T15:39:08,20013383,20000015,20000011,True,,2019-02-26T01:00:00
13384,2019,1,Final,2019-02-25T00:00:00,2019-02-25T20:00:00,ATL,HOU,3,22,22,111.0,119.0,2023-10-02T15:39:08,20013384,20000003,20000022,True,,2019-02-26T01:00:00
13386,2019,1,Final,2019-02-25T00:00:00,2019-02-25T20:00:00,LAL,MEM,27,21,21,105.0,110.0,2023-10-02T15:39:08,20013386,20000027,20000021,True,,2019-02-26T01:00:00
13385,2019,1,Final,2019-02-25T00:00:00,2019-02-25T20:00:00,SAC,MIN,30,16,16,105.0,112.0,2023-10-02T15:39:08,20013385,20000030,20000016,True,,2019-02-26T01:00:00
13382,2019,1,Final,2019-02-25T00:00:00,2019-02-25T20:00:00,PHI,NO,7,23,23,111.0,110.0,2023-10-02T15:39:08,20013382,20000007,20000023,True,,2019-02-26T01:00:00
13387,2019,1,Final,2019-02-25T00:00:00,2019-02-25T22:30:00,DAL,LAC,25,28,27,112.0,121.0,2023-10-02T15:39:08,20013387,20000025,20000028,True,,2019-02-26T03:30:00
13388,2019,1,Final,2019-02-26T00:00:00,2019-02-26T19:30:00,ORL,NY,5,6,6,103.0,108.0,2023-10-02T15:39:08,20013388,20000005,20000006,True,,2019-02-27T00:30:00
13389,2019,1,Final,2019-02-26T00:00:00,2019-02-26T20:00:00,BOS,TOR,9,10,10,95.0,118.0,2023-10-02T15:39:08,20013389,20000009,20000010,True,,2019-02-27T01:00:00
13390,2019,1,Final,2019-02-26T00:00:00,2019-02-26T22:30:00,OKC,DEN,18,20,20,112.0,121.0,2023-10-02T15:39:08,20013390,20000018,20000020,True,,2019-02-27T03:30:00
13391,2019,1,Final,2019-02-27T00:00:00,2019-02-27T19:00:00,HOU,CHA,22,2,2,118.0,113.0,2023-10-02T15:39:08,20013391,20000022,20000002,True,,2019-02-28T00:00:00
13392,2019,1,F/OT,2019-02-27T00:00:00,2019-02-27T19:30:00,MIN,ATL,16,3,3,123.0,131.0,2023-10-02T15:39:08,20013392,20000016,20000003,True,,2019-02-28T00:30:00
13395,2019,1,Final,2019-02-27T00:00:00,2019-02-27T19:30:00,WAS,BKN,1,8,8,125.0,116.0,2023-10-02T15:39:08,20013395,20000001,20000008,True,,2019-02-28T00:30:00
13394,2019,1,Final,2019-02-27T00:00:00,2019-02-27T19:30:00,GS,MIA,26,4,4,125.0,126.0,2023-10-02T15:39:08,20013394,20000026,20000004,True,,2019-02-28T00:30:00
13393,2019,1,Final,2019-02-27T00:00:00,2019-02-27T20:00:00,POR,BOS,19,9,9,97.0,92.0,2023-10-02T15:39:08,20013393,20000019,20000009,True,,2019-02-28T01:00:00
13397,2019,1,Final,2019-02-27T00:00:00,2019-02-27T20:00:00,CHI,MEM,11,21,21,109.0,107.0,2023-10-02T15:39:08,20013397,20000011,20000021,True,,2019-02-28T01:00:00
13398,2019,1,Final,2019-02-27T00:00:00,2019-02-27T20:30:00,IND,DAL,13,25,25,101.0,110.0,2023-10-02T15:39:08,20013398,20000013,20000025,True,,2019-02-28T01:30:00
13396,2019,1,Final,2019-02-27T00:00:00,2019-02-27T20:30:00,DET,SA,14,24,24,93.0,105.0,2023-10-02T15:39:08,20013396,20000014,20000024,True,,2019-02-28T01:30:00
13399,2019,1,Final,2019-02-27T00:00:00,2019-02-27T21:00:00,LAC,UTA,28,17,17,105.0,111.0,2023-10-02T15:39:08,20013399,20000028,20000017,True,,2019-02-28T02:00:00
13400,2019,1,F/OT,2019-02-27T00:00:00,2019-02-27T22:00:00,MIL,SAC,15,30,29,141.0,140.0,2023-10-02T15:39:08,20013400,20000015,20000030,True,,2019-02-28T03:00:00
13401,2019,1,Final,2019-02-27T00:00:00,2019-02-27T22:30:00,NO,LAL,23,27,27,119.0,125.0,2023-10-02T15:39:08,20013401,20000023,20000027,True,,2019-02-28T03:30:00
13402,2019,1,Final,2019-02-28T00:00:00,2019-02-28T19:00:00,MIN,IND,16,13,13,115.0,122.0,2023-10-02T15:39:08,20013402,20000016,20000013,True,,2019-03-01T00:00:00
13403,2019,1,Final,2019-02-28T00:00:00,2019-02-28T19:00:00,GS,ORL,26,5,5,96.0,103.0,2023-10-02T15:39:08,20013403,20000026,20000005,True,,2019-03-01T00:00:00
13404,2019,1,Final,2019-02-28T00:00:00,2019-02-28T19:30:00,CLE,NY,12,6,6,125.0,118.0,2023-10-02T15:39:08,20013404,20000012,20000006,True,,2019-03-01T00:30:00
13405,2019,1,Final,2019-02-28T00:00:00,2019-02-28T20:00:00,MIA,HOU,4,22,22,118.0,121.0,2023-10-02T15:39:08,20013405,20000004,20000022,True,,2019-03-01T01:00:00
13407,2019,1,Final,2019-02-28T00:00:00,2019-02-28T20:00:00,PHI,OKC,7,18,18,108.0,104.0,2023-10-02T15:39:08,20013407,20000007,20000018,True,,2019-03-01T01:00:00
13406,2019,1,Final,2019-02-28T00:00:00,2019-02-28T22:30:00,UTA,DEN,17,20,20,111.0,104.0,2023-10-02T15:39:08,20013406,20000017,20000020,True,,2019-03-01T03:30:00
13408,2019,1,F/OT,2019-03-01T00:00:00,2019-03-01T19:30:00,CHI,ATL,11,3,3,168.0,161.0,2023-10-02T15:39:08,20013408,20000011,20000003,True,,2019-03-02T00:30:00
13409,2019,1,Final,2019-03-01T00:00:00,2019-03-01T19:30:00,CHA,BKN,2,8,8,123.0,112.0,2023-10-02T15:39:08,20013409,20000002,20000008,True,,2019-03-02T00:30:00
13411,2019,1,Final,2019-03-01T00:00:00,2019-03-01T20:00:00,WAS,BOS,1,9,9,96.0,107.0,2023-10-02T15:39:08,20013411,20000001,20000009,True,,2019-03-02T01:00:00
13410,2019,1,Final,2019-03-01T00:00:00,2019-03-01T20:00:00,POR,TOR,19,10,10,117.0,119.0,2023-10-02T15:39:08,20013410,20000019,20000010,True,,2019-03-02T01:00:00
13412,2019,1,Final,2019-03-01T00:00:00,2019-03-01T21:00:00,NO,PHO,23,29,28,130.0,116.0,2023-10-02T15:39:08,20013412,20000023,20000029,True,,2019-03-02T02:00:00
13413,2019,1,Final,2019-03-01T00:00:00,2019-03-01T22:00:00,LAC,SAC,28,30,29,116.0,109.0,2023-10-02T15:39:08,20013413,20000028,20000030,True,,2019-03-02T03:00:00
13414,2019,1,Final,2019-03-01T00:00:00,2019-03-01T22:30:00,MIL,LAL,15,27,27,131.0,120.0,2023-10-02T15:39:08,20013414,20000015,20000027,True,,2019-03-02T03:30:00
13415,2019,1,Final,2019-03-02T00:00:00,2019-03-02T17:00:00,DET,CLE,14,12,12,129.0,93.0,2023-10-02T15:39:08,20013415,20000014,20000012,True,,2019-03-02T22:00:00
13416,2019,1,Final,2019-03-02T00:00:00,2019-03-02T19:00:00,ORL,IND,5,13,13,117.0,112.0,2023-10-02T15:39:08,20013416,20000005,20000013,True,,2019-03-03T00:00:00
13417,2019,1,Final,2019-03-02T00:00:00,2019-03-02T19:30:00,BKN,MIA,8,4,4,88.0,117.0,2023-10-02T15:39:08,20013417,20000008,20000004,True,,2019-03-03T00:30:00
13418,2019,1,Final,2019-03-02T00:00:00,2019-03-02T20:30:00,MEM,DAL,21,25,25,111.0,81.0,2023-10-02T15:39:08,20013418,20000021,20000025,True,,2019-03-03T01:30:00
13419,2019,1,Final,2019-03-02T00:00:00,2019-03-02T20:30:00,GS,PHI,26,7,7,120.0,117.0,2023-10-02T15:39:08,20013419,20000026,20000007,True,,2019-03-03T01:30:00
13420,2019,1,Final,2019-03-02T00:00:00,2019-03-02T20:30:00,OKC,SA,18,24,24,102.0,116.0,2023-10-02T15:39:08,20013420,20000018,20000024,True,,2019-03-03T01:30:00
13421,2019,1,Final,2019-03-02T00:00:00,2019-03-02T21:00:00,NO,DEN,23,20,20,120.0,112.0,2023-10-02T15:39:08,20013421,20000023,20000020,True,,2019-03-03T02:00:00
13422,2019,1,Final,2019-03-02T00:00:00,2019-03-02T21:00:00,LAL,PHO,27,29,28,109.0,118.0,2023-10-02T15:39:08,20013422,20000027,20000029,True,,2019-03-03T02:00:00
13423,2019,1,Final,2019-03-02T00:00:00,2019-03-02T21:00:00,MIL,UTA,15,17,17,111.0,115.0,2023-10-02T15:39:08,20013423,20000015,20000017,True,,2019-03-03T02:00:00
13424,2019,1,Final,2019-03-03T00:00:00,2019-03-03T13:00:00,POR,CHA,19,2,2,118.0,108.0,2023-10-02T15:39:08,20013424,20000019,20000002,True,,2019-03-03T18:00:00
13425,2019,1,Final,2019-03-03T00:00:00,2019-03-03T15:30:00,HOU,BOS,22,9,9,115.0,104.0,2023-10-02T15:39:08,20013425,20000022,20000009,True,,2019-03-03T20:30:00
13426,2019,1,Final,2019-03-03T00:00:00,2019-03-03T15:30:00,ATL,CHI,3,11,11,123.0,118.0,2023-10-02T15:39:08,20013426,20000003,20000011,True,,2019-03-03T20:30:00
13427,2019,1,Final,2019-03-03T00:00:00,2019-03-03T15:30:00,NY,LAC,6,28,27,107.0,128.0,2023-10-02T15:39:08,20013427,20000006,20000028,True,,2019-03-03T20:30:00
13428,2019,1,Final,2019-03-03T00:00:00,2019-03-03T18:00:00,ORL,CLE,5,12,12,93.0,107.0,2023-10-02T15:39:08,20013428,20000005,20000012,True,,2019-03-03T23:00:00
13429,2019,1,F/OT,2019-03-03T00:00:00,2019-03-03T18:00:00,TOR,DET,10,14,14,107.0,112.0,2023-10-02T15:39:08,20013429,20000010,20000014,True,,2019-03-03T23:00:00
13430,2019,1,Final,2019-03-03T00:00:00,2019-03-03T18:00:00,MIN,WAS,16,1,1,121.0,135.0,2023-10-02T15:39:08,20013430,20000016,20000001,True,,2019-03-03T23:00:00
13431,2019,1,Final,2019-03-03T00:00:00,2019-03-03T19:00:00,MEM,OKC,21,18,18,95.0,99.0,2023-10-02T15:39:08,20013431,20000021,20000018,True,,2019-03-04T00:00:00
13433,2019,1,Final,2019-03-04T00:00:00,2019-03-04T19:30:00,DAL,BKN,25,8,8,88.0,127.0,2023-10-02T15:39:08,20013433,20000025,20000008,True,,2019-03-05T00:30:00
13432,2019,1,Final,2019-03-04T00:00:00,2019-03-04T19:30:00,ATL,MIA,3,4,4,113.0,114.0,2023-10-02T15:39:08,20013432,20000003,20000004,True,,2019-03-05T00:30:00
13434,2019,1,Final,2019-03-04T00:00:00,2019-03-04T20:30:00,DEN,SA,20,24,24,103.0,104.0,2023-10-02T15:39:08,20013434,20000020,20000024,True,,2019-03-05T01:30:00
13435,2019,1,Final,2019-03-04T00:00:00,2019-03-04T21:00:00,MIL,PHO,15,29,28,105.0,114.0,2023-10-02T15:39:08,20013435,20000015,20000029,True,,2019-03-05T02:00:00
13436,2019,1,Final,2019-03-04T00:00:00,2019-03-04T21:00:00,NO,UTA,23,17,17,115.0,112.0,2023-10-02T15:39:08,20013436,20000023,20000017,True,,2019-03-05T02:00:00
13437,2019,1,Final,2019-03-04T00:00:00,2019-03-04T22:00:00,NY,SAC,6,30,29,108.0,115.0,2023-10-02T15:39:08,20013437,20000006,20000030,True,,2019-03-05T03:00:00
13438,2019,1,Final,2019-03-04T00:00:00,2019-03-04T22:30:00,LAC,LAL,28,27,27,113.0,105.0,2023-10-02T15:39:08,20013438,20000028,20000027,True,,2019-03-05T03:30:00
13439,2019,1,Final,2019-03-05T00:00:00,2019-03-05T19:00:00,CHI,IND,11,13,13,96.0,105.0,2023-10-02T15:39:08,20013439,20000011,20000013,True,,2019-03-06T00:00:00
13440,2019,1,Final,2019-03-05T00:00:00,2019-03-05T19:00:00,ORL,PHI,5,7,7,106.0,114.0,2023-10-02T15:39:08,20013440,20000005,20000007,True,,2019-03-06T00:00:00
13443,2019,1,Final,2019-03-05T00:00:00,2019-03-05T20:00:00,POR,MEM,19,21,21,111.0,120.0,2023-10-02T15:39:08,20013443,20000019,20000021,True,,2019-03-06T01:00:00
13441,2019,1,Final,2019-03-05T00:00:00,2019-03-05T20:00:00,OKC,MIN,18,16,16,120.0,131.0,2023-10-02T15:39:08,20013441,20000018,20000016,True,,2019-03-06T01:00:00
13442,2019,1,Final,2019-03-05T00:00:00,2019-03-05T20:00:00,HOU,TOR,22,10,10,107.0,95.0,2023-10-02T15:39:08,20013442,20000022,20000010,True,,2019-03-06T01:00:00
13444,2019,1,Final,2019-03-05T00:00:00,2019-03-05T22:30:00,BOS,GS,9,26,26,128.0,95.0,2023-10-02T15:39:08,20013444,20000009,20000026,True,,2019-03-06T03:30:00
13447,2019,1,Final,2019-03-06T00:00:00,2019-03-06T19:00:00,MIA,CHA,4,2,2,91.0,84.0,2023-10-02T15:39:08,20013447,20000004,20000002,True,,2019-03-07T00:00:00
13445,2019,1,Final,2019-03-06T00:00:00,2019-03-06T19:00:00,MIN,DET,16,14,14,114.0,131.0,2023-10-02T15:39:08,20013445,20000016,20000014,True,,2019-03-07T00:00:00
13446,2019,1,Final,2019-03-06T00:00:00,2019-03-06T19:00:00,DAL,WAS,25,1,1,123.0,132.0,2023-10-02T15:39:08,20013446,20000025,20000001,True,,2019-03-07T00:00:00
13448,2019,1,Final,2019-03-06T00:00:00,2019-03-06T19:30:00,SA,ATL,24,3,3,111.0,104.0,2023-10-02T15:39:08,20013448,20000024,20000003,True,,2019-03-07T00:30:00
13449,2019,1,Final,2019-03-06T00:00:00,2019-03-06T19:30:00,CLE,BKN,12,8,8,107.0,113.0,2023-10-02T15:39:08,20013449,20000012,20000008,True,,2019-03-07T00:30:00
13451,2019,1,Final,2019-03-06T00:00:00,2019-03-06T20:00:00,PHI,CHI,7,11,11,107.0,108.0,2023-10-02T15:39:08,20013451,20000007,20000011,True,,2019-03-07T01:00:00
13450,2019,1,Final,2019-03-06T00:00:00,2019-03-06T20:00:00,UTA,NO,17,23,23,114.0,104.0,2023-10-02T15:39:08,20013450,20000017,20000023,True,,2019-03-07T01:00:00
13452,2019,1,Final,2019-03-06T00:00:00,2019-03-06T21:00:00,NY,PHO,6,29,28,96.0,107.0,2023-10-02T15:39:08,20013452,20000006,20000029,True,,2019-03-07T02:00:00
13453,2019,1,Final,2019-03-06T00:00:00,2019-03-06T22:00:00,BOS,SAC,9,30,29,111.0,109.0,2023-10-02T15:39:08,20013453,20000009,20000030,True,,2019-03-07T03:00:00
13454,2019,1,Final,2019-03-06T00:00:00,2019-03-06T22:30:00,DEN,LAL,20,27,27,115.0,99.0,2023-10-02T15:39:08,20013454,20000020,20000027,True,,2019-03-07T03:30:00
13455,2019,1,Final,2019-03-07T00:00:00,2019-03-07T20:00:00,IND,MIL,13,15,15,98.0,117.0,2023-10-02T15:39:08,20013455,20000013,20000015,True,,2019-03-08T01:00:00
13456,2019,1,F/OT,2019-03-07T00:00:00,2019-03-07T22:30:00,OKC,POR,18,19,19,129.0,121.0,2023-10-02T15:39:08,20013456,20000018,20000019,True,,2019-03-08T03:30:00
13458,2019,1,Final,2019-03-08T00:00:00,2019-03-08T19:00:00,WAS,CHA,1,2,2,111.0,112.0,2023-10-02T15:39:08,20013458,20000001,20000002,True,,2019-03-09T00:00:00
13457,2019,1,Final,2019-03-08T00:00:00,2019-03-08T19:00:00,DAL,ORL,25,5,5,106.0,111.0,2023-10-02T15:39:08,20013457,20000025,20000005,True,,2019-03-09T00:00:00
13460,2019,1,Final,2019-03-08T00:00:00,2019-03-08T20:00:00,DET,CHI,14,11,11,112.0,104.0,2023-10-02T15:39:08,20013460,20000014,20000011,True,,2019-03-09T01:00:00
13461,2019,1,Final,2019-03-08T00:00:00,2019-03-08T20:00:00,PHI,HOU,7,22,22,91.0,107.0,2023-10-02T15:39:08,20013461,20000007,20000022,True,,2019-03-09T01:00:00
13463,2019,1,Final,2019-03-08T00:00:00,2019-03-08T20:00:00,UTA,MEM,17,21,21,104.0,114.0,2023-10-02T15:39:08,20013463,20000017,20000021,True,,2019-03-09T01:00:00
13462,2019,1,Final,2019-03-08T00:00:00,2019-03-08T20:00:00,CLE,MIA,12,4,4,110.0,126.0,2023-10-02T15:39:08,20013462,20000012,20000004,True,,2019-03-09T01:00:00
13459,2019,1,Final,2019-03-08T00:00:00,2019-03-08T20:00:00,TOR,NO,10,23,23,127.0,104.0,2023-10-02T15:39:08,20013459,20000010,20000023,True,,2019-03-09T01:00:00
13464,2019,1,Final,2019-03-08T00:00:00,2019-03-08T22:30:00,DEN,GS,20,26,26,105.0,122.0,2023-10-02T15:39:08,20013464,20000020,20000026,True,,2019-03-09T03:30:00
13465,2019,1,Final,2019-03-08T00:00:00,2019-03-08T22:30:00,OKC,LAC,18,28,27,110.0,118.0,2023-10-02T15:39:08,20013465,20000018,20000028,True,,2019-03-09T03:30:00
13466,2019,1,Final,2019-03-09T00:00:00,2019-03-09T12:00:00,SAC,NY,30,6,6,102.0,94.0,2023-10-02T15:39:08,20013466,20000030,20000006,True,,2019-03-09T17:00:00
13467,2019,1,Final,2019-03-09T00:00:00,2019-03-09T19:00:00,BKN,ATL,8,3,3,114.0,112.0,2023-10-02T15:39:08,20013467,20000008,20000003,True,,2019-03-10T00:00:00
13468,2019,1,F/OT,2019-03-09T00:00:00,2019-03-09T20:00:00,WAS,MIN,1,16,16,130.0,135.0,2023-10-02T15:39:08,20013468,20000001,20000016,True,,2019-03-10T01:00:00
13469,2019,1,Final,2019-03-09T00:00:00,2019-03-09T20:30:00,BOS,LAL,9,27,27,120.0,107.0,2023-10-02T15:39:08,20013469,20000009,20000027,True,,2019-03-10T01:30:00
13470,2019,1,Final,2019-03-09T00:00:00,2019-03-09T21:00:00,CHA,MIL,2,15,15,114.0,131.0,2023-10-02T15:39:08,20013470,20000002,20000015,True,,2019-03-10T02:00:00
13471,2019,1,Final,2019-03-09T00:00:00,2019-03-09T22:00:00,PHO,POR,29,19,19,120.0,127.0,2023-10-02T15:39:08,20013471,20000029,20000019,True,,2019-03-10T03:00:00
13472,2019,1,Final,2019-03-10T00:00:00,2019-03-10T12:00:00,CHI,DET,11,14,14,108.0,131.0,2023-10-02T15:39:08,20013472,20000011,20000014,True,,2019-03-10T16:00:00
13473,2019,1,Final,2019-03-10T00:00:00,2019-03-10T15:30:00,TOR,MIA,10,4,4,125.0,104.0,2023-10-02T15:39:08,20013473,20000010,20000004,True,,2019-03-10T19:30:00
13474,2019,1,Final,2019-03-10T00:00:00,2019-03-10T15:30:00,IND,PHI,13,7,7,89.0,106.0,2023-10-02T15:39:08,20013474,20000013,20000007,True,,2019-03-10T19:30:00
13475,2019,1,Final,2019-03-10T00:00:00,2019-03-10T18:00:00,NO,ATL,23,3,3,116.0,128.0,2023-10-02T15:39:08,20013475,20000023,20000003,True,,2019-03-10T22:00:00
13476,2019,1,Final,2019-03-10T00:00:00,2019-03-10T18:00:00,ORL,MEM,5,21,21,97.0,105.0,2023-10-02T15:39:08,20013476,20000005,20000021,True,,2019-03-10T22:00:00
13477,2019,1,Final,2019-03-10T00:00:00,2019-03-10T19:00:00,HOU,DAL,22,25,25,94.0,93.0,2023-10-02T15:39:08,20013477,20000022,20000025,True,,2019-03-10T23:00:00
13478,2019,1,Final,2019-03-10T00:00:00,2019-03-10T20:00:00,NY,MIN,6,16,16,92.0,103.0,2023-10-02T15:39:08,20013478,20000006,20000016,True,,2019-03-11T00:00:00
13479,2019,1,Final,2019-03-10T00:00:00,2019-03-10T20:00:00,MIL,SA,15,24,24,114.0,121.0,2023-10-02T15:39:08,20013479,20000015,20000024,True,,2019-03-11T00:00:00
13480,2019,1,Final,2019-03-10T00:00:00,2019-03-10T20:30:00,PHO,GS,29,26,26,115.0,111.0,2023-10-02T15:39:08,20013480,20000029,20000026,True,,2019-03-11T00:30:00
13481,2019,1,Final,2019-03-11T00:00:00,2019-03-11T19:00:00,TOR,CLE,10,12,12,101.0,126.0,2023-10-02T15:39:08,20013481,20000010,20000012,True,,2019-03-11T23:00:00
13482,2019,1,Final,2019-03-11T00:00:00,2019-03-11T19:00:00,SAC,WAS,30,1,1,115.0,121.0,2023-10-02T15:39:08,20013482,20000030,20000001,True,,2019-03-11T23:00:00
13483,2019,1,Final,2019-03-11T00:00:00,2019-03-11T19:30:00,DET,BKN,14,8,8,75.0,103.0,2023-10-02T15:39:08,20013483,20000014,20000008,True,,2019-03-11T23:30:00
13484,2019,1,Final,2019-03-11T00:00:00,2019-03-11T20:00:00,CHA,HOU,2,22,22,106.0,118.0,2023-10-02T15:39:08,20013484,20000002,20000022,True,,2019-03-12T00:00:00
13485,2019,1,Final,2019-03-11T00:00:00,2019-03-11T21:00:00,OKC,UTA,18,17,17,98.0,89.0,2023-10-02T15:39:08,20013485,20000018,20000017,True,,2019-03-12T01:00:00
13486,2019,1,Final,2019-03-11T00:00:00,2019-03-11T22:30:00,BOS,LAC,9,28,27,115.0,140.0,2023-10-02T15:39:08,20013486,20000009,20000028,True,,2019-03-12T02:30:00
13487,2019,1,Final,2019-03-12T00:00:00,2019-03-12T19:00:00,NY,IND,6,13,13,98.0,103.0,2023-10-02T15:39:08,20013487,20000006,20000013,True,,2019-03-12T23:00:00
13488,2019,1,Final,2019-03-12T00:00:00,2019-03-12T19:00:00,CLE,PHI,12,7,7,99.0,106.0,2023-10-02T15:39:08,20013488,20000012,20000007,True,,2019-03-12T23:00:00
13490,2019,1,Final,2019-03-12T00:00:00,2019-03-12T20:00:00,LAL,CHI,27,11,11,123.0,107.0,2023-10-02T15:39:08,20013490,20000027,20000011,True,,2019-03-13T00:00:00
13491,2019,1,Final,2019-03-12T00:00:00,2019-03-12T20:00:00,SA,DAL,24,25,25,112.0,105.0,2023-10-02T15:39:08,20013491,20000024,20000025,True,,2019-03-13T00:00:00
13489,2019,1,Final,2019-03-12T00:00:00,2019-03-12T20:00:00,MIL,NO,15,23,23,130.0,113.0,2023-10-02T15:39:08,20013489,20000015,20000023,True,,2019-03-13T00:00:00
13492,2019,1,Final,2019-03-12T00:00:00,2019-03-12T22:30:00,MIN,DEN,16,20,20,107.0,133.0,2023-10-02T15:39:08,20013492,20000016,20000020,True,,2019-03-13T02:30:00
13493,2019,1,Final,2019-03-12T00:00:00,2019-03-12T22:30:00,POR,LAC,19,28,27,125.0,104.0,2023-10-02T15:39:08,20013493,20000019,20000028,True,,2019-03-13T02:30:00
13497,2019,1,Final,2019-03-13T00:00:00,2019-03-13T19:00:00,BKN,OKC,8,18,18,96.0,108.0,2023-10-02T15:39:08,20013497,20000008,20000018,True,,2019-03-13T23:00:00
13495,2019,1,Final,2019-03-13T00:00:00,2019-03-13T19:00:00,ORL,WAS,5,1,1,90.0,100.0,2023-10-02T15:39:08,20013495,20000005,20000001,True,,2019-03-13T23:00:00
13496,2019,1,Final,2019-03-13T00:00:00,2019-03-13T19:30:00,MEM,ATL,21,3,3,111.0,132.0,2023-10-02T15:39:08,20013496,20000021,20000003,True,,2019-03-13T23:30:00
13494,2019,1,Final,2019-03-13T00:00:00,2019-03-13T19:30:00,DET,MIA,14,4,4,74.0,108.0,2023-10-02T15:39:08,20013494,20000014,20000004,True,,2019-03-13T23:30:00
13498,2019,1,Final,2019-03-13T00:00:00,2019-03-13T21:30:00,GS,HOU,26,22,22,106.0,104.0,2023-10-02T15:39:08,20013498,20000026,20000022,True,,2019-03-14T01:30:00
