SeasonType,Season,Team,Wins,Losses,Possessions,FantasyPoints,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersPercentage,ThreePointersPercentage,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingPercentage,PlusMinus,DoubleDoubles,TripleDoubles,WinPercentage
1,2024,LAC,51,31,2677.1,6069.5,16.5,19.0,18.8,12.9,27.9,277.8,912.9,1190.8,708.8,216.3,139.6,339.0,513.4,3204.6,20.2,445.8,23.0,0.6,0.6219512195121951
1,2024,LAL,47,35,2803.8,6235.1,16.9,19.1,19.2,12.7,26.4,228.5,966.3,1194.8,790.9,204.5,153.1,371.8,433.7,3271.5,20.3,76.0,39.9,0.9,0.573170731707317
1,2024,MEM,27,55,2714.3,5776.2,14.7,17.2,17.0,11.7,25.8,302.8,878.1,1181.0,684.4,227.5,169.3,394.1,528.3,2932.8,18.4,-970.1,11.8,0.0,0.32926829268292684
1,2024,MIA,46,36,2656.1,5811.1,15.7,18.2,17.8,12.5,27.6,258.9,913.3,1172.2,715.2,208.5,94.6,327.5,478.3,3052.8,19.5,244.7,21.3,0.3,0.5609756097560976
1,2024,MIL,49,33,2770.0,6182.5,16.5,19.2,19.4,12.6,26.2,260.9,963.3,1224.2,735.5,188.6,139.3,343.1,532.0,3297.5,20.3,367.4,33.5,1.3,0.5975609756097561
1,2024,MIN,56,26,2688.5,6092.6,16.4,18.9,18.5,13.1,26.3,260.3,948.8,1209.0,738.2,218.7,168.0,370.1,521.9,3131.2,20.1,894.0,32.4,0.0,0.6829268292682927
1,2024,NO,49,33,2696.8,6145.9,16.4,18.9,18.5,12.9,26.1,288.0,930.5,1218.5,747.0,231.2,127.8,344.1,509.7,3189.4,20.0,612.1,18.3,0.1,0.5975609756097561
1,2024,NY,50,32,2626.5,5943.3,15.7,18.3,17.9,12.5,26.4,351.2,900.8,1252.0,675.3,206.9,113.6,339.0,489.1,3126.2,19.4,635.4,22.6,0.8,0.6097560975609756
1,2024,OKC,57,25,2763.6,6358.4,16.9,19.4,19.2,13.1,27.9,244.0,921.0,1165.1,751.4,234.6,181.8,327.9,522.2,3328.3,20.6,1023.5,14.9,0.3,0.6951219512195121
1,2024,ORL,47,35,2678.3,5850.5,16.1,18.3,18.6,11.9,25.7,291.0,881.5,1172.5,683.8,226.1,143.0,381.9,546.9,3061.6,19.5,281.9,12.2,0.2,0.573170731707317
1,2024,PHI,47,35,2697.4,6128.9,15.7,18.0,17.7,12.3,27.9,306.2,884.2,1190.4,689.9,234.6,166.3,312.3,563.8,3176.2,19.4,422.5,23.0,0.2,0.573170731707317
1,2024,PHO,49,33,2717.4,6166.4,16.7,19.1,19.0,12.9,27.3,280.9,940.7,1221.5,749.7,206.2,166.3,390.7,498.6,3221.8,20.4,424.2,21.6,0.1,0.5975609756097561
1,2024,POR,21,61,2698.5,5593.6,14.8,17.0,16.7,11.7,26.7,350.2,834.5,1184.7,640.2,211.9,119.7,399.5,559.1,2948.0,18.2,-1250.6,23.0,0.0,0.25609756097560976
1,2024,SA,22,60,2806.5,6161.0,15.6,18.0,18.2,11.7,26.4,287.0,939.0,1225.9,827.8,197.4,175.8,404.9,477.9,3106.9,19.0,-899.1,23.7,0.3,0.2682926829268293
1,2024,SAC,46,36,2745.5,6177.8,16.1,18.8,19.0,12.4,25.2,300.1,919.0,1219.2,785.5,211.2,115.6,347.8,551.6,3230.6,19.7,241.7,32.4,3.0,0.5609756097560976
1,2024,TOR,25,57,2753.9,6035.4,15.9,18.1,18.4,11.7,25.6,301.2,881.2,1182.3,789.2,214.3,131.1,372.1,510.0,3114.0,19.1,-892.3,25.4,0.5,0.3048780487804878
1,2024,UTA,31,51,2755.8,6106.4,15.8,18.2,18.4,12.0,28.1,338.7,921.0,1259.7,754.4,181.5,154.8,415.1,514.8,3205.6,19.6,-679.4,24.0,0.1,0.3780487804878049
1,2024,WAS,15,67,2836.3,6004.8,15.9,18.2,18.5,11.8,25.8,255.2,883.2,1138.4,773.3,210.6,140.3,375.5,553.3,3152.5,19.2,-1287.8,24.3,0.1,0.18292682926829268
3,2016,ATL,4,6,1550.4,3285.9,69.6,79.8,79.5,53.3,128.4,143.7,571.7,715.4,365.0,119.5,122.7,221.3,326.2,1616.6,86.1,-80.8,11.3,0.0,0.4
3,2016,BOS,2,4,962.4,1860.8,62.0,69.8,71.5,44.4,126.9,103.4,342.4,445.7,203.5,61.4,63.0,137.3,213.2,909.2,76.7,-323.0,10.4,0.0,0.3333333333333333
3,2016,CHA,3,4,1018.2,1860.6,64.0,69.8,68.3,49.7,135.5,80.8,335.9,416.7,153.4,64.6,37.1,93.7,197.0,1020.7,79.8,-500.6,2.6,0.0,0.42857142857142855
3,2016,CLE,16,5,2976.0,6818.2,75.7,87.9,81.7,65.6,117.1,363.4,1104.7,1468.0,720.3,263.2,143.7,390.8,665.4,3553.0,92.5,1461.6,42.0,5.2,0.7619047619047619
3,2016,DAL,1,4,738.7,1393.3,70.4,76.4,78.7,47.2,112.1,74.3,210.0,284.2,166.3,48.4,19.4,90.4,193.8,757.4,82.5,-734.8,5.2,0.0,0.2
3,2016,DET,0,4,555.4,1165.5,77.2,86.9,84.6,60.7,104.7,45.2,198.6,243.9,140.5,33.9,21.0,61.4,122.7,613.7,90.4,-274.6,13.0,0.0,0.0
3,2016,GS,15,9,3687.0,8108.4,73.5,85.4,79.5,63.6,118.7,405.4,1267.8,1673.1,941.5,308.5,211.6,526.5,851.1,4174.8,90.8,847.9,25.8,2.6,0.625
3,2016,HOU,1,4,789.5,1465.5,62.3,69.4,71.7,43.3,103.7,116.3,266.5,382.8,145.4,67.8,33.9,151.8,206.7,736.4,75.4,-759.0,11.3,0.0,0.2
3,2016,IND,3,4,994.5,2043.8,71.2,80.1,74.9,61.9,132.4,103.4,340.8,444.1,205.1,85.6,63.0,153.4,251.9,1059.4,88.7,80.8,10.4,0.0,0.42857142857142855
3,2016,LAC,2,4,901.5,1920.1,70.6,76.1,77.7,47.0,100.9,109.8,337.5,447.4,176.0,82.4,45.2,88.8,198.6,952.8,81.1,48.4,15.6,0.0,0.3333333333333333
3,2016,MEM,0,4,568.1,1057.2,63.6,68.6,67.2,48.8,113.0,88.8,174.4,263.2,106.6,51.7,25.8,96.9,138.9,523.3,73.5,-710.6,7.8,0.0,0.0
3,2016,MIA,7,7,2060.2,4181.7,74.0,80.8,78.8,58.1,123.5,205.1,794.6,999.7,369.8,122.7,134.0,276.2,479.7,2189.9,87.0,355.3,11.3,0.0,0.5
3,2016,OKC,11,7,2751.7,5995.7,73.0,80.9,81.1,53.8,126.9,363.4,1001.3,1364.7,595.9,224.5,156.7,390.8,591.1,3092.7,89.0,767.1,43.6,2.6,0.6111111111111112
3,2016,POR,5,6,1718.4,3590.6,67.2,78.2,70.4,61.5,119.5,229.3,616.9,846.3,382.8,109.8,69.4,222.9,416.7,1865.3,84.5,-226.1,17.8,0.0,0.45454545454545453
3,2016,SA,6,4,1468.4,3280.9,75.9,83.8,78.0,69.0,129.2,127.6,510.3,637.9,344.0,147.0,113.0,168.0,293.9,1647.3,90.1,734.8,10.4,0.0,0.6
3,2016,TOR,10,10,2902.6,5672.5,68.0,74.8,75.7,48.1,119.0,348.8,954.5,1303.3,507.1,242.2,117.9,389.2,705.8,3016.8,81.9,-686.4,19.4,0.0,0.5
3,2017,ATL,2,4,902.8,1807.1,68.3,75.9,78.5,46.9,117.6,104.7,304.7,409.4,206.2,55.4,32.3,143.1,197.0,974.2,83.4,-53.9,10.8,0.0,0.3333333333333333
3,2017,BOS,9,9,2598.8,5589.5,70.3,82.0,79.9,56.6,119.0,260.1,789.5,1049.6,746.4,213.9,113.9,360.1,575.6,2914.9,87.1,-400.1,14.2,0.0,0.5
3,2017,CHI,2,4,842.2,1784.9,67.9,74.5,76.5,46.2,130.7,113.9,315.5,429.4,184.7,66.2,49.2,129.3,169.3,891.1,81.6,-315.5,7.1,0.0,0.3333333333333333
3,2017,CLE,13,5,2666.2,5859.1,75.9,89.1,83.7,64.6,118.0,255.5,911.1,1166.6,611.0,206.2,132.4,354.0,520.2,3219.6,94.5,1100.4,33.9,7.1,0.7222222222222222
3,2017,GS,16,1,2615.4,6087.7,76.0,87.3,86.0,59.4,125.4,243.2,954.2,1197.3,738.7,227.8,161.6,357.0,569.4,3121.1,93.6,1769.8,24.6,4.7,0.9411764705882353
3,2017,HOU,6,5,1635.6,3388.7,67.6,79.0,80.8,51.2,121.4,167.8,558.7,726.4,330.9,130.8,78.5,221.6,354.0,1823.7,86.0,100.0,13.9,2.4,0.5454545454545454
3,2017,IND,0,4,579.7,1256.7,71.7,81.4,77.3,60.2,118.0,72.3,186.2,258.6,138.5,49.2,23.1,75.4,140.0,669.5,86.6,-123.1,9.5,0.0,0.0
3,2017,LAC,3,4,957.7,1899.6,72.8,81.1,81.3,53.6,107.1,83.1,323.2,406.3,198.5,67.7,26.2,126.2,218.5,1052.7,85.9,-67.7,16.9,0.0,0.42857142857142855
3,2017,MEM,2,4,798.7,1591.5,69.1,78.5,73.6,59.4,133.7,70.8,257.0,327.8,173.9,47.7,24.6,97.0,204.7,889.5,86.2,-384.8,9.5,0.0,0.3333333333333333
3,2017,MIL,2,4,829.2,1698.3,68.3,77.1,70.2,63.4,107.1,78.5,275.5,354.0,195.5,75.4,44.6,120.0,197.0,860.3,81.7,-30.8,7.1,0.0,0.3333333333333333
3,2017,OKC,1,4,753.2,1600.7,68.0,75.4,77.0,47.9,106.0,93.9,241.6,335.5,152.4,64.6,67.7,97.0,170.8,801.8,80.8,-330.9,11.8,7.1,0.2
3,2017,POR,0,4,628.0,1149.2,61.1,70.5,67.6,50.2,123.7,61.6,209.3,270.9,97.0,43.1,29.2,90.8,133.9,624.8,78.0,-554.0,2.4,0.0,0.0
3,2017,SA,8,8,2308.4,5062.5,71.1,78.8,78.0,53.9,119.0,312.4,780.3,1092.7,524.8,190.8,120.0,293.9,461.7,2636.3,85.0,123.1,16.9,0.0,0.5
3,2017,TOR,4,6,1423.8,2848.4,68.3,75.9,75.6,51.1,125.1,106.2,500.2,606.4,301.6,113.9,69.3,186.2,321.7,1488.2,83.3,-438.6,10.8,0.0,0.4
3,2017,UTA,4,7,1546.3,3128.0,70.0,79.3,76.8,56.2,112.7,113.9,547.9,661.8,334.0,124.7,55.4,183.1,357.0,1656.0,85.0,-400.1,10.8,0.0,0.36363636363636365
3,2017,WAS,7,6,1938.0,4201.2,70.3,77.9,79.7,48.8,122.2,223.2,637.1,860.3,455.5,158.5,133.9,261.6,460.2,2162.3,84.5,0.0,26.2,0.0,0.5384615384615384
3,2018,BOS,11,8,2026.4,4221.2,49.9,57.3,56.3,39.2,87.7,192.0,714.4,906.4,460.6,148.6,89.2,234.3,443.5,2201.4,61.8,74.3,13.7,0.0,0.5789473684210527
3,2018,CLE,12,10,2304.4,4736.9,51.4,58.5,59.4,37.8,86.0,245.7,793.2,1039.0,483.5,149.7,110.9,299.5,491.5,2543.2,62.9,-217.2,29.7,5.2,0.5454545454545454
3,2018,GS,16,5,2311.0,5247.7,54.7,62.3,62.9,40.8,94.0,220.6,860.7,1081.3,626.4,188.6,139.4,296.0,473.2,2650.6,66.4,1200.2,19.4,2.6,0.7619047619047619
3,2018,HOU,11,6,1846.9,3902.4,49.8,58.8,59.7,38.5,88.2,170.3,665.2,835.5,365.8,157.7,106.3,216.0,371.5,2039.1,63.1,177.2,19.4,0.0,0.6470588235294118
3,2018,IND,3,4,719.1,1516.8,55.0,62.0,62.2,40.9,81.3,65.2,254.9,320.0,169.2,64.0,21.7,97.2,174.9,804.7,64.8,228.6,6.5,1.3,0.42857142857142855
3,2018,MIA,1,4,568.8,1164.4,50.4,57.8,53.3,44.7,77.5,56.0,179.5,235.5,136.0,50.3,36.6,86.9,166.9,590.9,61.8,-308.6,2.6,0.0,0.2
3,2018,MIL,3,4,743.0,1563.6,57.2,64.2,64.2,42.5,80.6,44.6,264.0,308.6,176.0,52.6,54.9,100.6,182.9,815.0,66.9,-22.9,3.9,0.0,0.42857142857142855
3,2018,MIN,1,4,539.9,1107.8,52.6,58.6,54.5,47.2,83.2,49.1,209.2,258.3,128.0,28.6,18.3,68.6,104.0,580.6,62.8,-251.5,3.9,0.0,0.2
3,2018,NO,5,4,1053.8,2239.4,54.5,60.8,60.0,41.8,89.4,82.3,387.5,469.8,276.6,83.4,53.7,145.2,198.9,1131.6,64.2,-40.0,19.4,1.3,0.5555555555555556
3,2018,OKC,2,4,666.8,1308.5,49.1,55.9,52.8,41.6,88.2,64.0,237.7,301.8,112.0,60.6,28.6,93.7,148.6,693.8,60.4,-148.6,10.5,0.0,0.3333333333333333
3,2018,PHI,5,5,1117.9,2486.0,49.9,56.3,55.5,38.6,86.9,153.2,412.6,565.8,294.9,89.2,49.1,155.4,260.6,1243.6,61.6,220.6,17.1,1.3,0.5
3,2018,POR,0,4,450.1,894.7,51.8,58.4,59.3,38.1,88.9,51.4,147.4,198.9,86.9,37.7,17.1,66.3,93.7,482.3,61.6,-205.7,3.9,0.0,0.0
3,2018,SA,1,4,530.6,1035.7,47.2,52.9,53.8,34.1,95.4,48.0,166.9,214.9,108.6,43.4,17.1,59.4,116.6,553.2,58.9,-251.5,5.2,0.0,0.2
3,2018,TOR,4,6,1087.4,2263.4,54.1,61.3,58.6,44.6,91.3,107.4,350.9,458.3,249.2,65.2,69.7,156.6,258.3,1226.4,66.1,-251.5,11.4,0.0,0.4
3,2018,UTA,5,6,1222.6,2474.0,52.1,59.4,58.3,41.0,78.5,117.7,448.1,565.8,254.9,94.9,62.9,189.7,258.3,1287.0,62.8,-137.2,16.0,1.3,0.45454545454545453
3,2018,WAS,2,4,661.4,1397.9,53.3,58.6,57.2,41.8,97.2,58.3,216.0,274.3,160.0,53.7,35.4,84.6,144.0,734.9,64.2,-68.6,7.8,0.0,0.3333333333333333
3,2019,BKN,1,4,554.8,1045.0,44.8,51.3,50.9,34.6,86.2,59.8,155.8,215.5,102.4,40.5,14.9,72.6,121.6,594.3,57.1,-293.4,2.3,0.0,0.2
3,2019,BOS,5,4,952.1,1892.3,45.2,52.4,50.8,36.6,85.7,71.5,387.3,458.8,205.9,56.6,36.3,133.4,199.5,980.6,57.5,-69.4,10.7,0.0,0.5555555555555556
3,2019,DEN,7,7,1417.7,3195.2,47.3,52.9,51.9,36.7,83.4,195.3,517.5,712.8,358.5,85.4,69.4,137.6,318.0,1630.4,57.5,138.7,18.1,4.6,0.5
3,2019,DET,0,4,429.0,835.2,41.4,47.4,44.5,35.3,77.6,45.9,134.4,180.3,98.2,30.9,17.1,42.7,103.5,418.3,50.3,-506.8,4.6,0.0,0.0
3,2019,GS,14,8,2306.9,5172.9,50.9,58.5,57.7,39.7,86.7,237.9,778.9,1016.9,666.9,173.9,133.4,341.4,545.2,2679.2,62.8,394.8,20.3,8.0,0.6363636363636364
3,2019,HOU,6,5,1139.8,2349.4,47.4,57.3,55.9,39.1,81.5,113.1,390.5,503.6,214.5,100.3,59.8,170.7,253.9,1274.0,61.2,186.7,16.0,1.1,0.5454545454545454
3,2019,IND,0,4,402.9,782.9,42.8,49.2,46.6,35.9,76.8,34.1,137.6,171.8,88.6,35.2,14.9,48.0,85.4,391.6,52.9,-160.0,0.0,0.0,0.0
3,2019,LAC,2,4,653.7,1344.6,47.7,54.6,52.6,38.7,87.0,64.0,193.1,257.1,162.2,51.2,21.3,86.4,160.0,734.1,60.1,-314.8,8.0,0.0,0.3333333333333333
3,2019,MIL,10,5,1615.2,3622.8,48.1,55.8,57.3,35.9,77.8,162.2,669.0,831.2,400.1,106.7,102.4,198.5,348.9,1805.4,59.8,704.2,17.1,0.0,0.6666666666666666
3,2019,OKC,1,4,531.1,1065.6,46.9,53.4,53.6,35.3,80.7,54.4,176.1,230.5,120.6,35.2,28.8,81.1,129.1,561.2,57.7,-154.7,6.8,2.3,0.2
3,2019,ORL,1,4,509.3,951.7,41.4,48.1,48.2,31.9,82.7,51.2,180.3,231.5,101.4,35.2,21.3,82.2,100.3,490.8,52.9,-384.1,2.3,0.0,0.2
3,2019,PHI,7,5,1257.4,2704.7,49.0,55.0,55.7,35.3,84.3,146.2,474.8,621.0,312.6,81.1,69.4,201.7,287.0,1391.4,59.6,192.1,13.9,1.1,0.5833333333333334
3,2019,POR,8,8,1686.7,3500.4,46.5,53.6,51.1,38.4,81.7,195.3,576.2,771.4,337.2,117.4,87.5,213.4,388.4,1872.6,57.7,-117.4,12.8,0.0,0.5
3,2019,SA,3,4,682.9,1481.2,49.4,53.7,53.5,36.1,82.2,80.0,257.1,337.2,157.9,34.1,29.9,59.8,145.1,771.4,57.8,-69.4,6.8,0.0,0.42857142857142855
3,2019,TOR,16,8,2465.0,5247.0,47.4,55.0,54.6,36.9,88.6,211.3,871.7,1083.0,577.2,205.9,117.4,294.5,579.4,2729.4,59.9,698.9,20.3,0.0,0.6666666666666666
3,2019,UTA,1,4,522.9,1085.9,42.7,48.4,53.1,28.1,80.0,63.0,188.9,251.8,122.7,49.1,28.8,77.9,116.3,521.8,53.5,-245.4,9.1,0.0,0.2
3,2020,BKN,0,4,178.2,349.8,17.2,20.9,19.9,14.6,31.3,16.0,60.6,76.6,44.6,3.7,3.4,25.1,36.8,183.2,22.4,-177.5,0.9,0.0,0.0
3,2020,BOS,10,7,718.6,1528.2,19.7,22.9,23.3,14.8,35.3,64.5,268.5,333.0,166.7,49.4,35.9,97.0,164.1,804.9,24.8,185.3,3.2,0.2,0.5882352941176471
3,2020,DAL,2,4,269.1,542.7,20.5,23.8,24.0,15.6,31.3,19.9,92.2,112.1,55.9,16.9,4.1,32.5,58.5,304.0,25.1,-125.6,0.6,0.4,0.3333333333333333
3,2020,DEN,9,10,771.1,1620.5,20.4,23.6,22.9,16.4,35.3,76.2,258.1,334.3,185.3,50.7,32.5,108.7,184.5,883.8,25.3,-93.1,2.6,0.2,0.47368421052631576
3,2020,HOU,5,7,512.5,1030.6,18.9,23.1,22.8,15.7,34.5,34.6,167.1,201.8,110.8,47.2,18.2,68.0,115.2,559.4,24.6,19.9,1.5,0.0,0.4166666666666667
3,2020,IND,0,4,166.2,334.8,19.7,22.9,22.0,16.2,33.7,4.3,53.3,63.2,39.0,16.0,4.1,25.1,40.3,174.5,24.5,-90.9,0.7,0.0,0.0
3,2020,LAC,7,6,552.9,1173.4,20.5,23.5,23.3,15.9,34.6,53.3,194.4,247.7,119.1,41.6,20.8,68.8,129.0,641.7,25.3,119.1,2.1,0.0,0.5384615384615384
3,2020,LAL,16,5,876.9,1968.5,21.2,24.3,25.2,15.3,32.8,96.1,304.8,401.0,233.0,73.2,48.5,131.2,206.1,1025.8,25.8,311.8,13.4,0.9,0.7619047619047619
3,2020,MEM,0,1,45.1,99.5,21.2,24.5,20.0,24.2,35.4,2.2,16.0,21.2,13.0,0.9,1.1,3.4,10.8,52.8,26.0,-8.7,0.2,0.0,0.0
3,2020,MIA,14,7,875.5,1874.5,19.9,23.3,23.2,15.5,35.7,70.6,305.3,375.8,226.5,62.8,35.1,112.1,180.6,1000.2,25.4,90.9,3.2,0.4,0.6666666666666666
3,2020,MIL,5,5,437.0,917.6,19.9,23.3,23.2,15.5,31.3,40.7,161.9,202.6,105.2,30.7,18.6,63.2,94.0,481.1,24.6,26.0,2.4,0.0,0.5
3,2020,OKC,3,4,306.1,585.5,18.6,21.6,21.9,14.2,33.5,27.3,123.8,151.1,54.1,16.0,12.1,48.5,52.0,315.2,23.5,-97.4,1.1,0.2,0.42857142857142855
3,2020,ORL,1,4,224.9,433.6,18.1,21.9,19.7,16.2,36.3,14.3,78.8,93.1,51.5,14.7,3.0,30.3,45.5,231.7,23.6,-99.6,0.9,0.0,0.2
3,2020,PHI,0,4,163.6,328.2,17.1,19.1,20.3,11.4,35.2,21.6,58.5,80.1,30.3,3.7,3.4,20.4,38.5,174.1,22.1,-101.8,1.3,0.0,0.0
3,2020,POR,2,4,264.9,511.4,18.6,21.6,20.0,16.4,34.9,25.1,84.4,109.5,47.2,21.2,10.8,40.3,62.4,285.3,23.9,-106.1,1.1,0.0,0.3333333333333333
3,2020,TOR,7,4,478.0,1013.5,19.1,22.7,22.0,15.7,33.7,39.0,173.6,212.6,118.2,33.8,26.0,59.3,107.0,520.9,24.2,97.4,2.2,0.0,0.6363636363636364
3,2020,UTA,3,4,278.8,613.4,21.1,25.2,23.5,18.2,33.5,28.1,96.6,124.7,65.0,18.6,4.1,33.8,57.6,343.8,26.7,52.0,0.9,0.0,0.42857142857142855
3,2021,ATL,10,8,618.2,1271.1,16.0,18.4,18.5,12.2,28.5,58.5,213.8,272.4,129.9,43.2,28.2,76.4,136.4,682.9,19.8,-48.2,2.7,0.0,0.5555555555555556
3,2021,BKN,7,5,411.5,903.5,16.9,19.7,19.1,13.6,31.0,35.3,147.1,182.4,96.7,30.3,21.4,46.1,90.7,482.0,21.1,135.7,1.7,0.3,0.5833333333333334
3,2021,BOS,2,4,205.2,451.2,15.3,17.9,17.5,12.3,29.6,27.8,63.9,91.7,44.6,14.3,14.3,25.3,43.6,242.4,19.8,-67.8,0.4,0.0,0.3333333333333333
3,2021,CHA,0,1,39.7,76.1,16.3,18.6,20.5,10.7,27.1,0.9,10.4,12.9,3.3,1.0,0.8,1.8,1.8,41.8,19.9,-48.2,0.0,0.0,0.0
3,2021,DAL,3,4,227.4,477.1,16.2,19.1,17.9,13.9,25.2,25.7,75.7,101.4,51.8,13.9,1.9,25.7,50.7,264.9,20.0,-64.3,0.9,0.1,0.42857142857142855
3,2021,DEN,4,6,349.6,766.4,16.3,19.1,18.2,13.6,27.2,42.1,113.9,156.0,88.9,21.8,15.4,38.2,72.8,409.8,20.2,-98.2,1.1,0.1,0.4
3,2021,GS,0,2,72.7,149.0,15.9,18.6,17.0,14.2,27.5,2.5,26.4,33.6,17.5,1.9,1.9,14.6,15.7,75.7,19.7,-14.3,0.3,0.1,0.0
3,2021,IND,1,1,79.5,174.7,17.2,19.8,18.8,14.6,29.7,2.7,26.1,33.6,23.2,2.0,1.1,10.7,14.3,92.5,20.9,0.0,0.4,0.1,0.5
3,2021,LAC,10,9,622.8,1388.8,17.0,20.0,19.8,13.6,29.4,60.0,219.6,279.5,141.0,46.1,28.6,64.3,132.1,756.8,21.6,137.4,2.3,0.0,0.5263157894736842
3,2021,LAL,3,4,234.3,483.4,14.7,16.9,17.2,10.8,27.6,27.1,82.8,110.0,51.1,19.6,11.1,32.1,50.3,245.6,18.5,-64.3,1.0,0.1,0.42857142857142855
3,2021,MEM,3,4,249.4,536.9,16.3,18.3,18.2,12.3,27.2,29.6,80.7,110.3,53.6,20.7,13.2,26.4,51.8,282.7,19.5,-58.9,0.9,0.0,0.42857142857142855
3,2021,MIA,0,4,144.4,269.5,14.1,16.5,15.5,12.0,27.3,12.9,47.5,60.3,30.7,10.4,1.8,19.6,29.3,139.9,17.8,-146.4,0.4,0.1,0.0
3,2021,MIL,16,7,797.5,1767.3,16.5,18.7,19.6,11.5,25.6,105.3,296.3,401.6,187.4,64.3,34.6,99.2,147.4,905.7,19.6,210.6,11.4,0.1,0.6956521739130435
3,2021,NY,1,4,166.1,332.3,14.2,16.4,15.4,12.2,29.2,20.7,61.8,82.5,33.2,10.4,1.8,20.3,35.3,173.1,18.1,-62.5,0.8,0.0,0.2
3,2021,PHI,7,5,427.1,956.7,17.7,20.0,19.5,14.0,24.5,38.6,152.8,191.4,106.7,34.3,26.4,52.5,98.5,498.0,21.0,160.6,1.8,0.1,0.5833333333333334
3,2021,PHO,14,8,741.5,1609.8,17.2,19.5,19.2,13.4,30.7,62.5,272.7,335.2,182.4,50.7,32.8,89.2,154.9,856.1,20.9,174.9,3.1,0.1,0.6363636363636364
3,2021,POR,2,4,209.7,457.1,17.0,20.2,18.7,14.7,30.5,20.0,69.3,89.2,48.9,11.1,11.8,25.0,49.6,256.0,21.7,-14.3,1.3,0.0,0.3333333333333333
3,2021,SA,0,1,34.8,74.3,12.5,14.0,12.4,13.0,29.7,1.9,14.3,19.6,2.5,0.6,0.9,1.0,2.8,34.3,16.0,-7.1,0.4,0.1,0.0
3,2021,UTA,6,5,374.6,798.7,16.9,20.7,19.2,14.7,28.6,36.8,129.6,166.4,77.1,20.3,16.4,49.3,84.6,459.1,22.0,-16.1,1.8,0.0,0.5454545454545454
3,2021,WAS,2,5,257.1,528.4,16.9,18.3,19.1,10.9,27.3,26.1,87.5,113.5,58.2,12.9,15.0,33.6,61.0,282.7,19.8,-108.9,1.3,0.3,0.2857142857142857
3,2022,ATL,3,4,1130.2,2208.0,78.1,90.5,92.3,58.5,134.1,110.3,386.9,497.2,235.9,66.2,35.6,178.2,257.9,1232.0,97.2,-212.1,11.5,0.0,0.42857142857142855
3,2022,BKN,1,4,802.2,1745.9,86.5,98.6,96.4,68.0,122.9,74.7,229.1,303.8,207.0,69.6,59.4,122.2,201.9,935.0,103.5,-93.3,5.8,0.0,0.2
3,2022,BOS,14,10,3851.2,8354.3,76.2,90.5,86.7,63.3,135.3,366.6,1381.4,1747.9,997.8,261.3,254.6,570.2,843.4,4298.5,97.4,729.7,30.5,0.0,0.5833333333333334
3,2022,CHA,0,1,172.6,317.7,64.1,75.3,72.8,53.8,128.8,18.7,50.9,69.6,37.3,11.5,11.5,23.8,40.7,174.8,84.8,-246.1,0.0,0.0,0.0
3,2022,CHI,1,4,847.9,1628.3,68.6,78.2,82.6,48.0,141.4,69.6,303.8,373.3,195.2,66.2,27.2,106.9,157.8,807.8,83.7,-619.4,11.9,0.0,0.2
3,2022,CLE,0,2,321.8,668.1,76.5,87.2,85.7,60.2,142.2,30.5,98.4,129.0,83.2,28.8,10.2,44.1,69.6,354.7,93.5,-110.3,2.9,0.0,0.0
3,2022,DAL,9,9,2806.5,5788.3,76.2,92.7,88.4,64.5,130.8,198.5,916.4,1114.9,585.5,218.9,86.5,286.8,644.9,3248.1,99.1,110.3,18.7,0.0,0.5
3,2022,DEN,1,4,814.2,1723.0,80.8,92.1,93.2,60.6,134.7,95.0,259.6,354.7,212.1,59.4,28.8,130.7,212.1,933.4,99.4,-339.4,10.2,0.0,0.2
3,2022,GS,16,6,3593.9,8086.2,81.5,95.4,95.2,63.6,130.0,366.6,1271.1,1637.6,1008.0,288.5,185.0,514.2,804.4,4176.3,100.1,941.8,23.8,0.0,0.7272727272727273
3,2022,LAC,0,2,318.4,645.4,71.8,85.4,81.1,59.7,116.9,32.2,110.3,142.5,66.2,20.4,13.6,40.7,83.2,347.9,91.5,-76.4,0.0,0.0,0.0
3,2022,MEM,6,6,2058.3,4538.8,73.8,86.0,81.5,61.9,124.7,251.2,678.8,930.0,512.5,186.7,123.9,257.9,422.6,2291.0,92.5,246.1,20.4,2.9,0.5
3,2022,MIA,11,7,2854.3,6054.2,75.5,86.4,91.0,53.1,136.4,298.7,953.7,1252.4,668.6,254.6,110.3,364.9,655.0,3183.6,93.3,585.5,22.1,0.0,0.6111111111111112
3,2022,MIL,7,5,1990.3,4141.0,74.2,84.5,85.0,55.5,124.1,200.2,828.1,1028.4,424.2,129.0,93.3,266.4,390.3,2092.4,89.8,152.7,28.8,2.9,0.5833333333333334
3,2022,MIN,3,4,1197.5,2456.9,75.0,89.1,81.8,66.2,131.7,91.6,398.8,490.4,264.7,98.4,83.2,188.4,317.3,1296.5,97.4,-237.6,10.2,0.0,0.42857142857142855
3,2022,NO,4,4,1259.9,2782.6,80.8,89.4,89.6,59.4,126.8,196.9,449.7,646.6,293.6,74.7,52.6,176.5,297.0,1488.3,96.4,42.4,13.6,0.0,0.5
