Season,SeasonType,Day,HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,HomeWin
2024,1,2024-03-24T00:00:00,DET,NO,101.0,114.0,0
2024,1,2024-03-24T00:00:00,LAC,PHI,107.0,121.0,0
2024,1,2024-03-24T00:00:00,MIA,CLE,121.0,84.0,1
2024,1,2024-03-24T00:00:00,MIL,OKC,118.0,93.0,1
2024,1,2024-03-24T00:00:00,MIN,GS,114.0,110.0,1
2024,1,2024-03-24T00:00:00,LAL,IND,150.0,145.0,1
2024,1,2024-03-25T00:00:00,CLE,CHA,115.0,92.0,1
2024,1,2024-03-25T00:00:00,ATL,BOS,120.0,118.0,1
2024,1,2024-03-25T00:00:00,NY,DET,124.0,99.0,1
2024,1,2024-03-25T00:00:00,TOR,BKN,88.0,96.0,0
2024,1,2024-03-25T00:00:00,CHI,WAS,105.0,107.0,0
2024,1,2024-03-25T00:00:00,HOU,POR,110.0,92.0,1
2024,1,2024-03-25T00:00:00,SA,PHO,104.0,102.0,1
2024,1,2024-03-25T00:00:00,DEN,MEM,128.0,103.0,1
2024,1,2024-03-25T00:00:00,UTA,DAL,105.0,115.0,0
2024,1,2024-03-25T00:00:00,SAC,PHI,108.0,96.0,1
2024,1,2024-03-25T00:00:00,LAC,IND,116.0,133.0,0
2024,1,2024-03-26T00:00:00,MIA,GS,92.0,113.0,0
2024,1,2024-03-26T00:00:00,MIL,LAL,124.0,128.0,0
2024,1,2024-03-26T00:00:00,NO,OKC,112.0,119.0,0
2024,1,2024-03-26T00:00:00,SAC,DAL,96.0,132.0,0
2024,1,2024-03-27T00:00:00,CHA,CLE,118.0,111.0,1
2024,1,2024-03-27T00:00:00,ORL,GS,93.0,101.0,0
2024,1,2024-03-27T00:00:00,WAS,BKN,119.0,122.0,0
2024,1,2024-03-27T00:00:00,ATL,POR,120.0,106.0,1
2024,1,2024-03-27T00:00:00,PHI,LAC,107.0,108.0,0
2024,1,2024-03-27T00:00:00,TOR,NY,101.0,145.0,0
2024,1,2024-03-27T00:00:00,CHI,IND,125.0,99.0,1
2024,1,2024-03-27T00:00:00,MEM,LAL,124.0,136.0,0
2024,1,2024-03-27T00:00:00,MIN,DET,106.0,91.0,1
2024,1,2024-03-27T00:00:00,OKC,HOU,126.0,132.0,0
2024,1,2024-03-27T00:00:00,UTA,SA,111.0,118.0,0
2024,1,2024-03-27T00:00:00,DEN,PHO,97.0,104.0,0
2024,1,2024-03-28T00:00:00,ATL,BOS,123.0,122.0,1
2024,1,2024-03-28T00:00:00,NO,MIL,107.0,100.0,1
2024,1,2024-03-29T00:00:00,CHA,GS,97.0,115.0,0
2024,1,2024-03-29T00:00:00,IND,LAL,109.0,90.0,1
2024,1,2024-03-29T00:00:00,ORL,LAC,97.0,100.0,0
2024,1,2024-03-29T00:00:00,WAS,DET,87.0,96.0,0
2024,1,2024-03-29T00:00:00,BKN,CHI,125.0,108.0,1
2024,1,2024-03-29T00:00:00,CLE,PHI,117.0,114.0,1
2024,1,2024-03-29T00:00:00,MIA,POR,142.0,82.0,1
2024,1,2024-03-29T00:00:00,OKC,PHO,128.0,103.0,1
2024,1,2024-03-29T00:00:00,SA,NY,130.0,126.0,1
2024,1,2024-03-29T00:00:00,DEN,MIN,98.0,111.0,0
2024,1,2024-03-29T00:00:00,UTA,HOU,100.0,101.0,0
2024,1,2024-03-29T00:00:00,SAC,DAL,103.0,107.0,0
2024,1,2024-03-30T00:00:00,NO,BOS,92.0,104.0,0
2024,1,2024-03-30T00:00:00,ORL,MEM,118.0,88.0,1
2024,1,2024-03-30T00:00:00,ATL,MIL,113.0,122.0,0
2024,1,2024-03-31T00:00:00,DEN,CLE,130.0,101.0,1
2024,1,2024-03-31T00:00:00,BKN,LAL,104.0,116.0,0
2024,1,2024-03-31T00:00:00,CHA,LAC,118.0,130.0,0
2024,1,2024-03-31T00:00:00,TOR,PHI,120.0,135.0,0
2024,1,2024-03-31T00:00:00,WAS,MIA,107.0,119.0,0
2024,1,2024-03-31T00:00:00,HOU,DAL,107.0,125.0,0
2024,1,2024-03-31T00:00:00,MIN,CHI,101.0,109.0,0
2024,1,2024-03-31T00:00:00,NY,OKC,112.0,113.0,0
2024,1,2024-03-31T00:00:00,SA,GS,113.0,117.0,0
2024,1,2024-03-31T00:00:00,SAC,UTA,127.0,106.0,1
2024,1,2024-04-01T00:00:00,CHA,BOS,104.0,118.0,0
2024,1,2024-04-01T00:00:00,DET,MEM,108.0,110.0,0
2024,1,2024-04-01T00:00:00,IND,BKN,133.0,111.0,1
2024,1,2024-04-01T00:00:00,ORL,POR,104.0,103.0,1
2024,1,2024-04-01T00:00:00,CHI,ATL,101.0,113.0,0
2024,1,2024-04-01T00:00:00,NO,PHO,111.0,124.0,0
2024,1,2024-04-02T00:00:00,TOR,LAL,111.0,128.0,0
2024,1,2024-04-02T00:00:00,WAS,MIL,117.0,113.0,1
2024,1,2024-04-02T00:00:00,MIA,NY,109.0,99.0,1
2024,1,2024-04-02T00:00:00,PHI,OKC,109.0,105.0,1
2024,1,2024-04-02T00:00:00,MIN,HOU,113.0,106.0,1
2024,1,2024-04-02T00:00:00,DEN,SA,110.0,105.0,1
2024,1,2024-04-02T00:00:00,UTA,CLE,113.0,129.0,0
2024,1,2024-04-02T00:00:00,GS,DAL,104.0,100.0,1
2024,1,2024-04-02T00:00:00,SAC,LAC,109.0,95.0,1
2024,1,2024-04-03T00:00:00,CHA,POR,86.0,89.0,0
2024,1,2024-04-03T00:00:00,WAS,LAL,120.0,125.0,0
2024,1,2024-04-03T00:00:00,ATL,DET,121.0,113.0,1
2024,1,2024-04-03T00:00:00,BKN,IND,115.0,111.0,1
2024,1,2024-04-03T00:00:00,BOS,OKC,135.0,100.0,1
2024,1,2024-04-03T00:00:00,MIL,MEM,101.0,111.0,0
2024,1,2024-04-03T00:00:00,MIN,TOR,133.0,85.0,1
2024,1,2024-04-03T00:00:00,NO,ORL,108.0,117.0,0
2024,1,2024-04-03T00:00:00,PHO,CLE,122.0,101.0,1
2024,1,2024-04-04T00:00:00,DAL,ATL,109.0,95.0,1
2024,1,2024-04-04T00:00:00,MIA,PHI,105.0,109.0,0
2024,1,2024-04-04T00:00:00,NY,SAC,120.0,109.0,1
2024,1,2024-04-04T00:00:00,HOU,GS,110.0,133.0,0
2024,1,2024-04-04T00:00:00,LAC,DEN,102.0,100.0,1
2024,1,2024-04-05T00:00:00,CHA,ORL,124.0,115.0,1
2024,1,2024-04-05T00:00:00,IND,OKC,126.0,112.0,1
2024,1,2024-04-05T00:00:00,WAS,POR,102.0,108.0,0
2024,1,2024-04-05T00:00:00,BOS,SAC,101.0,100.0,1
2024,1,2024-04-05T00:00:00,CHI,NY,108.0,100.0,1
2024,1,2024-04-05T00:00:00,HOU,MIA,104.0,119.0,0
2024,1,2024-04-05T00:00:00,MEM,DET,108.0,90.0,1
2024,1,2024-04-05T00:00:00,MIL,TOR,111.0,117.0,0
2024,1,2024-04-05T00:00:00,NO,SA,109.0,111.0,0
2024,1,2024-04-05T00:00:00,DAL,GS,108.0,106.0,1
2024,1,2024-04-05T00:00:00,PHO,MIN,97.0,87.0,1
2024,1,2024-04-05T00:00:00,LAC,UTA,131.0,102.0,1
2024,1,2024-04-06T00:00:00,LAL,CLE,116.0,97.0,1
2024,1,2024-04-06T00:00:00,BKN,DET,113.0,103.0,1
2024,1,2024-04-06T00:00:00,MEM,PHI,96.0,116.0,0
2024,1,2024-04-06T00:00:00,DEN,ATL,142.0,110.0,1
2024,1,2024-04-07T00:00:00,DAL,HOU,147.0,136.0,1
2024,1,2024-04-07T00:00:00,LAC,CLE,120.0,118.0,1
2024,1,2024-04-07T00:00:00,IND,MIA,117.0,115.0,1
2024,1,2024-04-07T00:00:00,BOS,POR,124.0,107.0,1
2024,1,2024-04-07T00:00:00,CHA,OKC,118.0,121.0,0
2024,1,2024-04-07T00:00:00,ORL,CHI,113.0,98.0,1
2024,1,2024-04-07T00:00:00,PHO,NO,105.0,113.0,0
2024,1,2024-04-07T00:00:00,TOR,WAS,130.0,122.0,1
2024,1,2024-04-07T00:00:00,MIL,NY,109.0,122.0,0
2024,1,2024-04-07T00:00:00,SA,PHI,126.0,133.0,0
2024,1,2024-04-07T00:00:00,BKN,SAC,77.0,107.0,0
2024,1,2024-04-07T00:00:00,GS,UTA,118.0,110.0,1
2024,1,2024-04-07T00:00:00,LAL,MIN,117.0,127.0,0
2024,1,2024-04-09T00:00:00,CHA,DAL,104.0,130.0,0
2024,1,2024-04-09T00:00:00,PHI,DET,120.0,102.0,1
2024,1,2024-04-09T00:00:00,TOR,IND,123.0,140.0,0
2024,1,2024-04-09T00:00:00,ATL,MIA,111.0,117.0,0
2024,1,2024-04-09T00:00:00,MIL,BOS,104.0,91.0,1
2024,1,2024-04-09T00:00:00,CHI,NY,117.0,128.0,0
2024,1,2024-04-09T00:00:00,HOU,ORL,118.0,106.0,1
2024,1,2024-04-09T00:00:00,MEM,SA,87.0,102.0,0
2024,1,2024-04-09T00:00:00,MIN,WAS,130.0,121.0,1
2024,1,2024-04-09T00:00:00,OKC,SAC,112.0,105.0,1
2024,1,2024-04-09T00:00:00,UTA,DEN,95.0,111.0,0
2024,1,2024-04-09T00:00:00,LAL,GS,120.0,134.0,0
2024,1,2024-04-09T00:00:00,PHO,LAC,92.0,105.0,0
2024,1,2024-04-09T00:00:00,POR,NO,100.0,110.0,0
2024,1,2024-04-10T00:00:00,CLE,MEM,110.0,98.0,1
2024,1,2024-04-10T00:00:00,ATL,CHA,114.0,115.0,0
2024,1,2024-04-10T00:00:00,BKN,TOR,106.0,102.0,1
2024,1,2024-04-10T00:00:00,MIA,DAL,92.0,111.0,0
2024,1,2024-04-10T00:00:00,MIL,ORL,117.0,99.0,1
2024,1,2024-04-10T00:00:00,OKC,SA,127.0,89.0,1
2024,1,2024-04-10T00:00:00,DEN,MIN,116.0,107.0,1
2024,1,2024-04-10T00:00:00,LAC,PHO,108.0,124.0,0
2024,1,2024-04-11T00:00:00,DET,CHI,105.0,127.0,0
2024,1,2024-04-11T00:00:00,BOS,NY,109.0,118.0,0
2024,1,2024-04-11T00:00:00,UTA,HOU,124.0,121.0,1
2024,1,2024-04-11T00:00:00,POR,GS,92.0,100.0,0
2024,1,2024-04-11T00:00:00,SAC,NO,123.0,135.0,0
2024,1,2024-04-12T00:00:00,PHI,ORL,125.0,113.0,1
2024,1,2024-04-12T00:00:00,WAS,CHI,127.0,129.0,0
2024,1,2024-04-12T00:00:00,BOS,CHA,131.0,98.0,1
2024,1,2024-04-12T00:00:00,CLE,IND,129.0,120.0,1
2024,1,2024-04-12T00:00:00,NY,BKN,111.0,107.0,1
2024,1,2024-04-12T00:00:00,MEM,LAL,120.0,123.0,0
2024,1,2024-04-12T00:00:00,MIA,TOR,125.0,103.0,1
2024,1,2024-04-12T00:00:00,MIN,ATL,109.0,106.0,1
2024,1,2024-04-12T00:00:00,OKC,MIL,125.0,107.0,1
2024,1,2024-04-12T00:00:00,SA,DEN,121.0,120.0,1
2024,1,2024-04-12T00:00:00,DAL,DET,89.0,107.0,0
2024,1,2024-04-12T00:00:00,GS,NO,109.0,114.0,0
2024,1,2024-04-12T00:00:00,POR,HOU,107.0,116.0,0
2024,1,2024-04-12T00:00:00,LAC,UTA,109.0,110.0,0
2024,1,2024-04-12T00:00:00,SAC,PHO,107.0,108.0,0
2024,1,2024-04-14T00:00:00,BOS,WAS,132.0,122.0,1
2024,1,2024-04-14T00:00:00,CLE,CHA,110.0,120.0,0
2024,1,2024-04-14T00:00:00,IND,ATL,157.0,115.0,1
2024,1,2024-04-14T00:00:00,MIA,TOR,118.0,103.0,1
2024,1,2024-04-14T00:00:00,NY,CHI,120.0,119.0,1
2024,1,2024-04-14T00:00:00,ORL,MIL,113.0,88.0,1
2024,1,2024-04-14T00:00:00,PHI,BKN,107.0,86.0,1
2024,1,2024-04-14T00:00:00,GS,UTA,123.0,116.0,1
2024,1,2024-04-14T00:00:00,LAC,HOU,105.0,116.0,0
2024,1,2024-04-14T00:00:00,MEM,DEN,111.0,126.0,0
2024,1,2024-04-14T00:00:00,MIN,PHO,106.0,125.0,0
2024,1,2024-04-14T00:00:00,NO,LAL,108.0,124.0,0
2024,1,2024-04-14T00:00:00,OKC,DAL,135.0,86.0,1
2024,1,2024-04-14T00:00:00,SA,DET,123.0,95.0,1
2024,1,2024-04-14T00:00:00,SAC,POR,121.0,82.0,1
2024,3,2024-04-16T00:00:00,NO,LAL,106.0,110.0,0
2024,3,2024-04-16T00:00:00,SAC,GS,118.0,94.0,1
2024,3,2024-04-17T00:00:00,PHI,MIA,105.0,104.0,1
2024,3,2024-04-17T00:00:00,CHI,ATL,131.0,116.0,1
2024,3,2024-04-19T00:00:00,MIA,CHI,112.0,91.0,1
2024,3,2024-04-19T00:00:00,NO,SAC,105.0,98.0,1
2024,3,2024-04-20T00:00:00,CLE,ORL,97.0,83.0,1
2024,3,2024-04-20T00:00:00,MIN,PHO,120.0,95.0,1
2024,3,2024-04-20T00:00:00,NY,PHI,111.0,104.0,1
2024,3,2024-04-20T00:00:00,DEN,LAL,114.0,103.0,1
2024,3,2024-04-21T00:00:00,BOS,MIA,114.0,94.0,1
2024,3,2024-04-21T00:00:00,LAC,DAL,109.0,97.0,1
2024,3,2024-04-21T00:00:00,MIL,IND,109.0,94.0,1
2024,3,2024-04-21T00:00:00,OKC,NO,94.0,92.0,1
2024,3,2024-04-22T00:00:00,CLE,ORL,96.0,86.0,1
2024,3,2024-04-22T00:00:00,NY,PHI,104.0,101.0,1
2024,3,2024-04-22T00:00:00,DEN,LAL,101.0,99.0,1
2024,3,2024-04-23T00:00:00,MIN,PHO,105.0,93.0,1
2024,3,2024-04-23T00:00:00,MIL,IND,108.0,125.0,0
2024,3,2024-04-23T00:00:00,LAC,DAL,93.0,96.0,0
2024,3,2024-04-24T00:00:00,BOS,MIA,101.0,111.0,0
2024,3,2024-04-24T00:00:00,OKC,NO,124.0,92.0,1
2024,3,2024-04-25T00:00:00,ORL,CLE,121.0,83.0,1
2024,3,2024-04-25T00:00:00,PHI,NY,125.0,114.0,1
2024,3,2024-04-25T00:00:00,LAL,DEN,105.0,112.0,0
2024,3,2024-04-26T00:00:00,IND,MIL,121.0,118.0,1
2024,3,2024-04-26T00:00:00,DAL,LAC,101.0,90.0,1
2024,3,2024-04-26T00:00:00,PHO,MIN,109.0,126.0,0
2024,3,2024-04-27T00:00:00,ORL,CLE,112.0,89.0,1
2024,3,2024-04-27T00:00:00,NO,OKC,85.0,106.0,0
2024,3,2024-04-27T00:00:00,MIA,BOS,84.0,104.0,0
2024,3,2024-04-27T00:00:00,LAL,DEN,119.0,108.0,1
2024,3,2024-04-28T00:00:00,PHI,NY,92.0,97.0,0
2024,3,2024-04-28T00:00:00,DAL,LAC,111.0,116.0,0
2024,3,2024-04-28T00:00:00,IND,MIL,126.0,113.0,1
2024,3,2024-04-28T00:00:00,PHO,MIN,116.0,122.0,0
2024,3,2024-04-29T00:00:00,MIA,BOS,88.0,102.0,0
2024,3,2024-04-29T00:00:00,NO,OKC,89.0,97.0,0
2024,3,2024-04-29T00:00:00,DEN,LAL,108.0,106.0,1
2024,3,2024-04-30T00:00:00,NY,PHI,106.0,112.0,0
2024,3,2024-04-30T00:00:00,CLE,ORL,104.0,103.0,1
2024,3,2024-04-30T00:00:00,MIL,IND,115.0,92.0,1
2024,3,2024-05-01T00:00:00,BOS,MIA,118.0,84.0,1
2024,3,2024-05-01T00:00:00,LAC,DAL,93.0,123.0,0
2024,3,2024-05-02T00:00:00,IND,MIL,120.0,98.0,1
2024,3,2024-05-02T00:00:00,PHI,NY,115.0,118.0,0
2024,3,2024-05-03T00:00:00,ORL,CLE,103.0,96.0,1
2024,3,2024-05-03T00:00:00,DAL,LAC,114.0,101.0,1
2024,3,2024-05-04T00:00:00,DEN,MIN,99.0,106.0,0
2024,3,2024-05-05T00:00:00,CLE,ORL,106.0,94.0,1
2024,3,2024-05-06T00:00:00,NY,IND,121.0,117.0,1
2024,3,2024-05-06T00:00:00,DEN,MIN,80.0,106.0,0
2024,3,2024-05-07T00:00:00,BOS,CLE,120.0,95.0,1
2024,3,2024-05-07T00:00:00,OKC,DAL,117.0,95.0,1
2024,3,2024-05-08T00:00:00,NY,IND,130.0,121.0,1
2024,3,2024-05-09T00:00:00,BOS,CLE,94.0,118.0,0
2024,3,2024-05-09T00:00:00,OKC,DAL,110.0,119.0,0
2024,3,2024-05-10T00:00:00,IND,NY,111.0,106.0,1
2024,3,2024-05-10T00:00:00,MIN,DEN,90.0,117.0,0
2024,3,2024-05-11T00:00:00,DAL,OKC,105.0,101.0,1
2024,3,2024-05-11T00:00:00,CLE,BOS,93.0,106.0,0
2024,3,2024-05-12T00:00:00,IND,NY,121.0,89.0,1
2024,3,2024-05-12T00:00:00,MIN,DEN,107.0,115.0,0
2024,3,2024-05-13T00:00:00,CLE,BOS,102.0,109.0,0
2024,3,2024-05-13T00:00:00,DAL,OKC,96.0,100.0,0
2024,3,2024-05-14T00:00:00,NY,IND,121.0,91.0,1
2024,3,2024-05-14T00:00:00,DEN,MIN,112.0,97.0,1
2024,3,2024-05-15T00:00:00,BOS,CLE,113.0,98.0,1
2024,3,2024-05-15T00:00:00,OKC,DAL,92.0,104.0,0
2024,3,2024-05-16T00:00:00,MIN,DEN,115.0,70.0,1
2024,3,2024-05-17T00:00:00,IND,NY,116.0,103.0,1
2024,3,2024-05-18T00:00:00,DAL,OKC,117.0,116.0,1
2024,3,2024-05-19T00:00:00,NY,IND,109.0,130.0,0
2024,3,2024-05-19T00:00:00,DEN,MIN,90.0,98.0,0
2024,3,2024-05-21T00:00:00,BOS,IND,133.0,128.0,1
2024,3,2024-05-22T00:00:00,MIN,DAL,105.0,108.0,0
2024,3,2024-05-23T00:00:00,BOS,IND,126.0,110.0,1
2024,3,2024-05-24T00:00:00,MIN,DAL,108.0,109.0,0
2024,3,2024-05-25T00:00:00,IND,BOS,111.0,114.0,0
2024,3,2024-05-26T00:00:00,DAL,MIN,116.0,107.0,1
2024,3,2024-05-27T00:00:00,IND,BOS,102.0,105.0,0
2024,3,2024-05-28T00:00:00,DAL,MIN,100.0,105.0,0
2024,3,2024-05-30T00:00:00,MIN,DAL,103.0,124.0,0
2024,3,2024-06-06T00:00:00,BOS,DAL,107.0,89.0,1
2024,3,2024-06-09T00:00:00,BOS,DAL,105.0,98.0,1
2024,3,2024-06-12T00:00:00,DAL,BOS,99.0,106.0,0
2024,3,2024-06-14T00:00:00,DAL,BOS,122.0,84.0,1
2024,3,2024-06-17T00:00:00,BOS,DAL,106.0,88.0,1
